parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:14,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:15,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:16,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:17,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:18,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:19,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:20,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,21,q
