parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:14,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:15,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:16,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:17,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:18,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:19,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:20,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,21,q
