parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:14,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,14,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:15,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,15,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:16,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,16,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:17,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,17,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:18,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,18,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:19,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,19,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:59_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,31,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:61_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,35,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:43_c:61_sp:20,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,43,20,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:59_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,70,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:34_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,37,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:49_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,31,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:44_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,44,0,p,m,gr,77,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:47_c:49_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,47,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:45_c:51_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,45,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:39_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,44,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:59_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,38,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:34_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,77,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:36_c:47_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,36,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:73_c:39_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,73,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:42_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,77,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:64_c:58_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,58,0,p,m,gr,64,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:48_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,35,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:67_c:55_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,55,0,p,m,gr,67,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:57_c:30_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,30,0,p,m,gr,57,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:31_sp:21,none,relative,1.0,0.0001,5.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,32,21,q
